2023-06-09 22:46:08,917 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 13:16:27,476 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-15 13:16:27,542 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 61 ms. Found 9 JPA repository interfaces.
2023-06-15 13:16:27,962 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-15 13:16:27,969 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-15 13:16:27,970 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-15 13:16:27,970 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-15 13:16:28,013 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-15 13:16:28,014 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1021 ms
2023-06-15 13:16:28,138 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-15 13:16:28,174 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-15 13:16:28,372 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-15 13:16:28,566 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@108f72df
2023-06-15 13:16:28,567 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-15 13:16:28,621 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-15 13:16:29,478 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-15 13:16:29,486 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:16:29,945 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-15 13:16:30,169 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1cde5fbc, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7cea53ba, org.springframework.security.web.context.SecurityContextHolderFilter@16feadb2, org.springframework.security.web.header.HeaderWriterFilter@498dae74, org.springframework.web.filter.CorsFilter@a24a8b5, org.springframework.security.web.authentication.logout.LogoutFilter@2c7e97bb, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@27da3c5e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@24b3e2a2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4677ff94, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@2cf24ed3, org.springframework.security.web.access.ExceptionTranslationFilter@2836b4c2, org.springframework.security.web.access.intercept.AuthorizationFilter@330a6bc6]
2023-06-15 13:16:30,601 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-15 13:16:30,614 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-15 13:16:30,627 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-15 13:16:30,634 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 3.95 seconds (process running for 4.962)
2023-06-15 13:16:32,762 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-15 13:16:32,763 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-15 13:16:32,764 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-15 13:16:32,801 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:16:35,859 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:16:40,459 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:16:42,870 INFO  [http-nio-8081-exec-7] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:16:43,707 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:1, size:10
2023-06-15 13:16:44,678 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:16:45,507 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:1, size:10
2023-06-15 13:16:46,377 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:16:50,231 INFO  [http-nio-8081-exec-7] c.e.S.A.c.BlackListController - Current page:1, size:10
2023-06-15 13:16:51,249 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:17:04,831 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:17:04,833 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-15 13:17:04,837 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-15 13:17:06,977 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 13:17:07,005 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 2384 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-15 13:17:07,005 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-15 13:17:07,036 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-15 13:17:07,036 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-15 13:17:07,523 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-15 13:17:07,589 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 60 ms. Found 9 JPA repository interfaces.
2023-06-15 13:17:07,998 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-15 13:17:08,004 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-15 13:17:08,005 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-15 13:17:08,005 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-15 13:17:08,047 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-15 13:17:08,048 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1012 ms
2023-06-15 13:17:08,170 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-15 13:17:08,205 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-15 13:17:08,409 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-15 13:17:08,600 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4030a18
2023-06-15 13:17:08,602 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-15 13:17:08,648 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-15 13:17:09,459 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-15 13:17:09,467 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:17:09,912 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-15 13:17:10,138 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@e56246c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@77a4f16d, org.springframework.security.web.context.SecurityContextHolderFilter@7fcca57f, org.springframework.security.web.header.HeaderWriterFilter@68fe3d54, org.springframework.web.filter.CorsFilter@68f257ad, org.springframework.security.web.authentication.logout.LogoutFilter@33741136, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@250749d5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@41baf981, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@45f357fb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6e37b68, org.springframework.security.web.access.ExceptionTranslationFilter@4660174c, org.springframework.security.web.access.intercept.AuthorizationFilter@4677ff94]
2023-06-15 13:17:10,577 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-15 13:17:10,592 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-15 13:17:10,606 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-15 13:17:10,613 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 3.841 seconds (process running for 4.652)
2023-06-15 13:17:13,873 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-15 13:17:13,874 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-15 13:17:13,875 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-15 13:17:13,913 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:17:16,616 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:17:18,553 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:3, size:3
2023-06-15 13:17:19,270 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:4, size:3
2023-06-15 13:17:20,067 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:17:21,225 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 13:17:22,183 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:17:32,764 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:17:32,766 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-15 13:17:32,770 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-15 13:17:35,026 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 13:17:35,059 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 380 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-15 13:17:35,060 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-15 13:17:35,089 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-15 13:17:35,090 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-15 13:17:35,560 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-15 13:17:35,626 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 60 ms. Found 9 JPA repository interfaces.
2023-06-15 13:17:36,044 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-15 13:17:36,052 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-15 13:17:36,053 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-15 13:17:36,053 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-15 13:17:36,108 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-15 13:17:36,109 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1018 ms
2023-06-15 13:17:36,258 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-15 13:17:36,301 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-15 13:17:36,526 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-15 13:17:36,717 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6178c8a0
2023-06-15 13:17:36,719 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-15 13:17:36,763 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-15 13:17:37,569 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-15 13:17:37,577 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:17:38,027 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-15 13:17:38,256 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@15f252e5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@76eaf356, org.springframework.security.web.context.SecurityContextHolderFilter@14dbbf4e, org.springframework.security.web.header.HeaderWriterFilter@41475b67, org.springframework.web.filter.CorsFilter@4eb7492, org.springframework.security.web.authentication.logout.LogoutFilter@53ea2271, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5564e2e3, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5d2c6a15, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@24efac0e, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1bb902b1, org.springframework.security.web.access.ExceptionTranslationFilter@562c553, org.springframework.security.web.access.intercept.AuthorizationFilter@28f96045]
2023-06-15 13:17:38,710 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-15 13:17:38,723 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-15 13:17:38,736 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-15 13:17:38,742 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 3.916 seconds (process running for 4.753)
2023-06-15 13:17:41,144 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-15 13:17:41,145 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-15 13:17:41,145 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2023-06-15 13:17:41,183 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:17:45,032 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:17:46,121 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 13:17:46,989 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 13:17:47,165 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 13:17:47,306 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 13:17:48,145 INFO  [http-nio-8081-exec-8] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:17:49,359 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:17:57,695 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:17:57,697 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-15 13:17:57,701 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-15 13:18:04,638 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 13:18:04,677 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 21348 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-15 13:18:04,678 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-15 13:18:04,713 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-15 13:18:04,714 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-15 13:18:05,292 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-15 13:18:05,358 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 60 ms. Found 9 JPA repository interfaces.
2023-06-15 13:18:05,833 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-15 13:18:05,840 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-15 13:18:05,840 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-15 13:18:05,840 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-15 13:18:05,886 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-15 13:18:05,887 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1172 ms
2023-06-15 13:18:06,008 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-15 13:18:06,044 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-15 13:18:06,249 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-15 13:18:06,444 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3d2b4b2d
2023-06-15 13:18:06,446 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-15 13:18:06,489 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-15 13:18:07,287 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-15 13:18:07,294 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:18:07,740 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-15 13:18:07,965 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@34e3cc0e, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@54de665f, org.springframework.security.web.context.SecurityContextHolderFilter@cdaf4bf, org.springframework.security.web.header.HeaderWriterFilter@57a36a53, org.springframework.web.filter.CorsFilter@52d92cd8, org.springframework.security.web.authentication.logout.LogoutFilter@4e660a9a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5b4ba95d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@14a5d2e6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5bbaa155, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@1aecc351, org.springframework.security.web.access.ExceptionTranslationFilter@5994d6ed, org.springframework.security.web.access.intercept.AuthorizationFilter@60d001ac]
2023-06-15 13:18:08,402 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-15 13:18:08,414 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-15 13:18:08,427 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-15 13:18:08,433 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 3.993 seconds (process running for 4.539)
2023-06-15 13:18:11,819 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-15 13:18:11,819 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-15 13:18:11,820 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-15 13:18:11,858 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:18:13,709 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 13:18:15,057 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:2, size:3
2023-06-15 13:18:15,235 INFO  [http-nio-8081-exec-5] c.e.S.A.c.BlackListController - Current page:3, size:3
2023-06-15 13:18:15,453 INFO  [http-nio-8081-exec-7] c.e.S.A.c.BlackListController - Current page:4, size:3
2023-06-15 13:18:16,286 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:3, size:3
2023-06-15 13:18:16,475 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:2, size:3
2023-06-15 13:18:16,637 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 13:18:16,802 INFO  [http-nio-8081-exec-5] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:18:18,246 INFO  [http-nio-8081-exec-7] c.e.S.A.c.BlackListController - Current page:0, size:10
2023-06-15 13:18:20,991 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 13:18:25,308 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 13:18:25,310 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-15 13:18:25,314 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-15 13:18:27,473 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 13:18:27,505 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 4116 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-15 13:18:27,505 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-15 13:18:27,536 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-15 13:18:27,536 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-15 13:18:28,066 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
